vote,tw_time,twitter_user_id,twitter_user_name,twitter_user_screen_name,twitter_user_followers_count,vote_url,is_quote,twitter_user_prof,main,delta_hours
A,2021-12-29 21:19:11+09:00,1240223853000851457,リッシ湖28,ri_uks,53,twitter.com/ri_uks/status/1476165900781129728,False,ニーアレプリカント最高でした,other,3
A,2021-12-29 21:19:11+09:00,712218658617987073,kou,kou_jok,508,twitter.com/kou_jok/status/1476165902156861441,False,ssbu:Joker.最高レート1672 APEXやってます。ミュウツーも使ってます,other,3
A,2021-12-29 21:19:34+09:00,818466548163624960,れたす,Lettuce_Smash,47,twitter.com/Lettuce_Smash/status/1476165999812825094,False,格ゲーが好きです！スマブラはエンジョイ勢/age21/たまに配信や動画投稿します/スマブラ→リュウ/ケン/テリー,other,3
A,2021-12-29 21:19:57+09:00,2583550652,ちょこちん(203歳男性),chococo6842,14715,twitter.com/chococo6842/status/1476166093022855172,False,"同性愛者。ちょこ（ほんもの） スマブラSPでゼロサム使ってます(^o^) フォロー歓迎です٩( ᐛ )و / モンスト / I don't speak English
DMあまり気づきません。DMが望ましい場合はDM後にリプくれると嬉しい",other,3
A,2021-12-29 21:19:59+09:00,880765083357396992,デラルド,derald_27,167,twitter.com/derald_27/status/1476166105232449536,False,SSBU Sonic. 据え置き型、スマホ問わずゲームが好きです。唐突に昼飯の画像を上げます。アイコンはAmirun(@Runami_online)先生に頂きました。ミリシタ垢→(@derald_mlP),sonic,3
B,2021-12-29 21:20:27+09:00,1285471108028755969,あ。,hoz72VSE7eMHCpf,72,twitter.com/hoz72VSE7eMHCpf/status/1476166222425518081,False,神ヘッダー→@ikaross12345678 使うキャラがいない,other,3
A,2021-12-29 21:20:35+09:00,1164882000961921024,てば,OgfVIFMWejCUji9,30,twitter.com/OgfVIFMWejCUji9/status/1476166256206426112,False,スマブラSP ウルフ使い 真のウルファ目指して練習中,other,3
A,2021-12-29 21:20:39+09:00,160426647,忍,doriogimmick,88,twitter.com/doriogimmick/status/1476166269489786882,False,インターネットのフォークロア,other,3
B,2021-12-29 21:20:53+09:00,1183062609047633920,クイン,kuin_gre,60,twitter.com/kuin_gre/status/1476166329774538752,False,APEX/SSBU:Greninja/ゲコ窓民/回避擦って入れ込んでパナします,other,3
A,2021-12-29 21:21:10+09:00,756331635809718276,BUCHI SNAKE,buchi_snake,235,twitter.com/buchi_snake/status/1476166399869722626,False,SSBU SNAKE GUNMA   AGE18,other,3
B,2021-12-29 21:21:12+09:00,1188777010157326336,よっちー/VTuber,Yotti_ssbu,856,twitter.com/Yotti_ssbu/status/1476166407775989761,False,"配信は💻の機嫌が悪くて休止中
スマブラ(ポケトレホムヒカ)、ゼノブレイド２、ポケモン(ユナイト)
お絵描き #よっちーアート
ヒカリちゃんガチ恋人間
日常はこっち @Yotti_oekaki",other,3
A,2021-12-29 21:21:18+09:00,1182961298507620353,ALu,sola_02_game,3,twitter.com/sola_02_game/status/1476166432778231813,False,スマブラ、APEX、マイクラ、原神,other,3
A,2021-12-29 21:21:22+09:00,2938769714,ZAKI,ZAKI_DDD,17348,twitter.com/ZAKI_DDD/status/1476166451111542786,False,"世界一のデデデプレイヤーとして活躍します！日本ランキング11位→39位
大会戦績  スマバトSP2 準優勝 / タミスマ優勝(6回) / EVO2019 48thなど
 I'm the best King dedede player.",other,3
A,2021-12-29 21:21:27+09:00,1282642986040307713,WSG/かきたま〜,KakitamaZeruda,308,twitter.com/KakitamaZeruda/status/1476166473660104711,False,ゼルダを愛してます 以後よろしくお願いします WhiteShadowGamingに所属させて頂いてます 心の恩師→@nanonichan_game,other,3
B,2021-12-29 21:21:27+09:00,1369104944989491200,シン・ドリ杏,Titech_NewDory,225,twitter.com/Titech_NewDory/status/1476166471802064901,False,"TokyoTech20(物質・材料)/メイン→@trasta298/師匠→@Jagd__tiger
とらすたととらすたの彼女の甘い生活をたまにツイートしてます。",other,3
A,2021-12-29 21:22:23+09:00,1170859634854203392,SyuN,SmashSsss,98,twitter.com/SmashSsss/status/1476166708876709888,False,スマブラ ロイ/Apex/たまにRTAやってます@L1Me_JP,other,3
A,2021-12-29 21:22:43+09:00,3117850641,かーず🎠,riina_ssbu,1716,twitter.com/riina_ssbu/status/1476166791307362304,False,Vとラブライブとスマブラとエペとひぐらし フレン・E・ルスタリオさんガチ推し 澁谷かのんしか勝たん,other,3
B,2021-12-29 21:23:08+09:00,1113052608816570368,しゆがん,La_LaMelticStAr,377,twitter.com/La_LaMelticStAr/status/1476166894000701442,True,スマfoxロイソニック アニメ大好きクン,sonic,3
A,2021-12-29 21:23:27+09:00,1137770291331862533,きんちゃん,kinchan0333,16,twitter.com/kinchan0333/status/1476166974766186499,False,スマブラSP / ネットの会社にいます。パルテナ使い始めました。ライメン,other,3
B,2021-12-29 21:23:28+09:00,1234065240809074689,ろくすと,sakusakuhonosu6,231,twitter.com/sakusakuhonosu6/status/1476166980537569283,False,【櫻坂46🌸/#田村保乃🧸/#森田ひかる🌱】 /@honosu1st/#honotalk/ #hikarutalk/ サッカー好きです⚽️/スマブラやってます🎮,other,3
B,2021-12-29 21:23:35+09:00,1177077926027595777,co,coroy_zzz,111,twitter.com/coroy_zzz/status/1476167009927036928,False,,other,3
B,2021-12-29 21:24:22+09:00,1107870202912346112,しこにゃん,midori_200701,767,twitter.com/midori_200701/status/1476167207097102344,False,素敵なあいんこ→ @Marry_anemone,other,3
A,2021-12-29 21:24:31+09:00,1310133233128939520,Aja,Aja_pacman1591,177,twitter.com/Aja_pacman1591/status/1476167243730141186,False,"ssbu pacman
中3 最高レート1591 おまかせ好き",other,3
A,2021-12-29 21:24:37+09:00,776726679947321344,あかとんぼ,Akatombo427,504,twitter.com/Akatombo427/status/1476167267750912003,False,スマブラSP/たまに配信とかします🎲 🧡アイコン↪︎@RiLA_itshow  ヘッダー↪︎@afrom35🧡,other,3
B,2021-12-29 21:25:15+09:00,1351245185523572737,おは,ohasma1935,136,twitter.com/ohasma1935/status/1476167428770234368,False,スマブラ用アカウント/夜にプレイしてます/ロイメイン/無言フォロー失礼します/SPから/気軽に絡んでもらえると喜びます,other,3
B,2021-12-29 21:25:36+09:00,1156982071396409344,とわのじ≦。,towanoji,157,twitter.com/towanoji/status/1476167516141817856,False,PKF使いです 気軽に話しかけてもらえると嬉しいです！ 最高R1704 メイト期間荒れます 春茶、ダズビーさん、backnumber、etc…,other,3
B,2021-12-29 21:25:46+09:00,1359531277485895681,みみ6,MiMi6_336,459,twitter.com/MiMi6_336/status/1476167557279551491,False,※Icon→ @sleep_soda_,other,3
A,2021-12-29 21:26:13+09:00,271259587,銀髪ゼオ,zeo_lumia,666,twitter.com/zeo_lumia/status/1476167670429270016,False,銀髪やゲーム、Vtuber好き。スマブラSPポケトレ、スプラ2、TCG、あつ森諸々,other,3
B,2021-12-29 21:27:09+09:00,1378480538881695745,Naomasa193,naomasa193,87,twitter.com/naomasa193/status/1476167907357114372,False,"基本スマブラやっていますよろしくおねがいします。
歌ってみたを投稿したいです（下手）
だからいつか上手くなって、みんなをぎゃふんと言わせたいです
サブ垢@Naomasabu193",other,3
B,2021-12-29 21:27:11+09:00,1231490199214936069,つるまき（ゆーき）🌟,nekokoroJ_ssbu,516,twitter.com/nekokoroJ_ssbu/status/1476167913698897921,False,20さい！バレー全国行きました。レペ狂星くず スマブラ全キャラvip（メイン:ジョーカー、ルキナ、ホムヒカ…etc...）@uramaki_yuki←裏垢 @yukineko_ssbu←リア垢,other,3
A,2021-12-29 21:27:15+09:00,1237337899718160390,osushi🦑,osushi_skj,415,twitter.com/osushi_skj/status/1476167930853609474,False,ほぼ日常垢 #SKJVillage 呪術 SSBUイカトリン 最高レート1535() アイコン→ @shoreen0504 ヘッダー→@ ユナイト イワパレスメイン1430 クラロワ NieR Reincarnation 原神 煙緋を推し散らかしている チーム相方@Mu_clond_n3z,other,3
B,2021-12-29 21:27:54+09:00,782888291146182656,しぶ,shibu010110,576,twitter.com/shibu010110/status/1476168094225944576,False,ぺこーらいつもありがとう,other,3
B,2021-12-29 21:28:09+09:00,1022326526375649280,ららごん,LaLa_GNN,145,twitter.com/LaLa_GNN/status/1476168159250251782,False,趣味アカウント スマブラと原神 アイコンはorcaさんから ヘッダーはNacotyさんから,other,3
A,2021-12-29 21:28:21+09:00,1111324102134882304,東工大スマブラサークル,titech_ssbu,300,twitter.com/titech_ssbu/status/1476168209779027974,False,東工大スマブラサークル公式アカウントです！ 大学スマブラ連合加盟中、2020年サークル対抗戦5th 新入部員年中募集中なので、興味がある人は気軽にリプやDMをください！ #東工大 #スマブラ,other,3
A,2021-12-29 21:28:54+09:00,1011238259827957761,ぺーぱー,paper_cf,188,twitter.com/paper_cf/status/1476168348291702784,False,Fortnite⌨️🐁PC スマブラ ファルコン,other,3
A,2021-12-29 21:28:58+09:00,1297084272289832960,かずきくん,miyuoya1810,52,twitter.com/miyuoya1810/status/1476168364771147788,False,"クラン:消費者庁
パズドラ:362925935
情報学部:情報学科",other,3
B,2021-12-29 21:29:00+09:00,1034767063179350016,VEGA,380Vega,117,twitter.com/380Vega/status/1476168373709213700,False,ポケモン(ダブルバトル) スマブラ(パルテナ),other,3
B,2021-12-29 21:29:39+09:00,1106752658763702272,めざパイカ,mezameru_ika,266,twitter.com/mezameru_ika/status/1476168535579967490,False,テキトーに中途半端,other,3
B,2021-12-29 21:29:43+09:00,1122014417896427521,しゅー,Gi_Luck,65,twitter.com/Gi_Luck/status/1476168553795842058,False,"パチカススマブラマン
メイン:シーク

永遠に愚痴ってるのでフォロー非推奨ミュート推奨
全く絡みがない人のフォロバはしないのでフォローしないでください 扱いに困ります",other,3
A,2021-12-29 21:30:11+09:00,765823804555665408,ぱりーの,parieno815,16,twitter.com/parieno815/status/1476168669491515392,False,ポケモンなどサブカル関係をつぶやこうと思います。デレステ親指勢。アイマス担当は水瀬伊織、赤城みりあ。,other,3
B,2021-12-29 21:30:38+09:00,2385357348,ツチ,mtsu724,321,twitter.com/mtsu724/status/1476168784520314883,True,エンジニア：Java/Spring/DDD #スマブラSP ：全キャラVIP ロイ クロム セフィロス テリー SA鯖モデレーター、まさしさん #SFV ：Alex/Abigail 配信はお休み中,other,3
A,2021-12-29 21:30:55+09:00,1082965150821306368,Mt,Mtsky_n,76,twitter.com/Mtsky_n/status/1476168855362088973,False,りひよわ 🌙 晩年弱者,other,3
A,2021-12-29 21:31:28+09:00,1304037848811667461,89zi,89zi_rob,7,twitter.com/89zi_rob/status/1476168994864644096,False,SSBU ロボット、クッパJr.、ピット20代社会人▼目標→スマメイトレート1500,other,3
A,2021-12-29 21:32:53+09:00,1157449206241452032,めーりす/meiris,meiris109_SSBU,251,twitter.com/meiris109_SSBU/status/1476169351359512583,False,SSBUメイン🐍/音ゲー/アニメ/Vオタ/同人オタ/その他もろもろ,other,3
A,2021-12-29 21:32:58+09:00,3112889373,アガリ,namamono_noPS,485,twitter.com/namamono_noPS/status/1476169370594611200,False,ﾋｶﾒﾝ ワニ白髪ロン毛先生カスヤ ジョーカーは使いません,other,3
B,2021-12-29 21:33:31+09:00,1225020244298629121,たいしょう,taishou_ssbu,170,twitter.com/taishou_ssbu/status/1476169507651846147,False,ベレトス/チームとかおまかせ好きです。イラストのRT多いのでRTミュート推奨です コミュ障なので基本敬語ですがタメ口で話しかけられると泣いて喜びます,other,3
A,2021-12-29 21:33:44+09:00,1051726333833666560,水,miracle_wave_aq,58,twitter.com/miracle_wave_aq/status/1476169564409167874,False,ルキナ使い アイコンはふるほんのお腹です。スマサー なぎさ、ふるほんのダイエット成功でアイコン変えます,other,3
A,2021-12-29 21:33:55+09:00,1015146164381835264,えむえむ@ポムポムキッズ,EMUemu023,385,twitter.com/EMUemu023/status/1476169608461955073,False,"無言フォロー失礼します。愚痴ツイとか自己嫌悪超多めです。いろいろRTします。不快な方はブロックしてください。「えがおです」から改名しました
@POMUPOMU_KUSAFU←こいつのキッズです。 アイコンは@eoru___nさんに描いていただきました。
すま えぺ もんはんやってます。",other,3
B,2021-12-29 21:33:57+09:00,1221776703548035073,たこ,Bdieidhsem47,33,twitter.com/Bdieidhsem47/status/1476169618767360000,False,スマブラと猫とVが好きなチー牛です。将棋部,other,3
A,2021-12-29 21:34:05+09:00,2452935380,うみぶどう,kk_ssbb,155,twitter.com/kk_ssbb/status/1476169651369705472,False,スマブラX/スマブラSP/シャドバ/グラブル/たまに他のゲーム,other,3
B,2021-12-29 21:34:32+09:00,1242968617135697921,たけらい,tkki_Rai,197,twitter.com/tkki_Rai/status/1476169763139502080,False,スマブラ 2020/12~ ロイ単/ペン回し垢☞@ps_raijin /きしめん ライメン HIKARU窓/茨城日立で宅オフ随時開催中/茨城栃木のオフによく行きます,other,3
A,2021-12-29 21:34:42+09:00,1660381981,よ(ふかせ),yoroisan,646,twitter.com/yoroisan/status/1476169808333144066,False,"SSBU:HVC-012,Pyra/Mithra,Roy,Ganondorf,Liyuu 千石撫子窓主",other,3
B,2021-12-29 21:34:43+09:00,4714037348,ふくだこーき,doragonmeet,202,twitter.com/doragonmeet/status/1476169811298504710,False,"c8→ws→jec　2年
情報処理科1組　クソツイの王
ゲーム(モンストスマブラ等)
暇つぶしに謎のつぶやきをする事に定評があります

フォローされたらだいたい返します",other,3
B,2021-12-29 21:35:39+09:00,1183298499284045824,ゆーる,yuuru_yuuru,146,twitter.com/yuuru_yuuru/status/1476170045734932481,False,ゆーると申します ホムヒカとルフレのダブルメインの予定 良ければ仲良くしてください 瞬間最高レート1674です ペット➡︎@Setuna_Robin チーム相方➡︎@YFMwcB7KPEvwDOG,other,3
A,2021-12-29 21:35:52+09:00,1111318816317800449,ポテチ,pote10game,120,twitter.com/pote10game/status/1476170100558671876,False,"スマブラ(SP)、ポケモン(剣盾)、ぷよぷよ(テト)、パワプロなど、いつもゲームしてるアイマスP。
ゲームのBGMが好きでよくサントラ聴いてます!",other,3
A,2021-12-29 21:35:58+09:00,844495365755695105,☪︎⋆ユニ,Mimurimu02,2886,twitter.com/Mimurimu02/status/1476170124264873985,False,(σ * ॑꒳ ॑*)σ→ スマブラ/ポケモン/fgo/プリコネ/,other,3
A,2021-12-29 21:36:17+09:00,1034749166923079680,たらら@,Tarara_otaku,763,twitter.com/Tarara_otaku/status/1476170204795539457,False,スマブラの話しかしません,other,3
B,2021-12-29 21:36:34+09:00,1109731623631634432,いもけんぴ🍙,imokenpi0906,475,twitter.com/imokenpi0906/status/1476170276895621122,False,ごちゃごちゃ垢 ピチュー窓 志天隊 スマブラとポケモンユナイトしかしてない おにぎりゃーです 最近しゃけになりました 推しとゲームのことをよく呟きます,other,3
A,2021-12-29 21:37:08+09:00,810488002409467904,カイル,practice7531,197,twitter.com/practice7531/status/1476170418587594752,False,"SSB4/SSBU/シャニマス

メイン　ピクオリ サブ セフィロス",pikmin,3
A,2021-12-29 21:37:28+09:00,1309154247087276032,鮒,osakana_ssb,37,twitter.com/osakana_ssb/status/1476170502746275842,False,SP Lucario たまに配信,other,3
A,2021-12-29 21:37:43+09:00,1174453908418121728,あーもんど,a_mondo22,320,twitter.com/a_mondo22/status/1476170563874091019,False,あーもんどです。 スマメイト1800 ロボ エペ 底辺ダイヤ valorant イモータル１,other,3
A,2021-12-29 21:37:49+09:00,775302696332959744,とり,Torimsh,110,twitter.com/Torimsh/status/1476170592470843393,False,"人間と虫に怯えて生きてます      
                                                     アイコン作：@miru_umzu さん",other,3
B,2021-12-29 21:37:52+09:00,1301387614499426304,ちよりす,tiyores_sabu,22,twitter.com/tiyores_sabu/status/1476170603023728647,False,ssbu/ピカチュウ、ソラたまにルフレ,other,3
A,2021-12-29 21:38:00+09:00,1370339203783946243,ฮากิวาระ ริคุ 🍢,riku_hagi9223,906,twitter.com/riku_hagi9223/status/1476170639212183554,True,立命館大学 生命科学部① 生物工学科MB,other,3
A,2021-12-29 21:38:01+09:00,2580192752,てぃー｜Tea👺,chibiT2169,55438,twitter.com/chibiT2169/status/1476170639593848835,False,Team GUREN所属@Team_Guren /アイコンはやさいかきあげさん 今をときめくパックマン使いです。お仕事の依頼はこちら：team@guren.jp,other,3
B,2021-12-29 21:38:16+09:00,956732345469386753,はな,Fujisubsubsub,0,twitter.com/Fujisubsubsub/status/1476170704681058304,False,,other,3
A,2021-12-29 21:38:29+09:00,363516722,まあたい(試供品),martaiX,303,twitter.com/martaiX/status/1476170757080514562,False,しまっくを信奉しろ クールなアイコンはとびうさん@apsmeagleから頂きました switchフレコ→ SW-7273-6882-5604,other,3
B,2021-12-29 21:39:19+09:00,1218688793303080961,ミッチー@ゲーム,Mitchii_Game,110,twitter.com/Mitchii_Game/status/1476170969735921667,True,主にスマブラ 最近はトレーナーちゃんもやる キシルメンバーダイヤ組,other,3
A,2021-12-29 21:39:40+09:00,1358733210826407937,ルディ,qrswl0Zs5KOk8kg,3,twitter.com/qrswl0Zs5KOk8kg/status/1476171055127740419,False,"主にスマブラしてます メインはシュルクとホムヒカ
たまにプリコネ、ウマ娘やってます",other,3
A,2021-12-29 21:40:01+09:00,1400067461236420609,またべ@スマブラ,matabe_smash,305,twitter.com/matabe_smash/status/1476171142713188352,False,スマブラ大好きっす！ スマブラはミェンミェン出た後くらいに買いました🌸 Tsuさん、ザクレイさん、ぱせりまんさんが好きです🌸 他元スマログメンバーも好きです🌸 よろしくお願いします🕺🏻,other,3
B,2021-12-29 21:40:02+09:00,1254062227197292545,まさし,Horta19346194,8,twitter.com/Horta19346194/status/1476171149742854145,False,稀にSSBUオフ/競馬🐎,other,3
A,2021-12-29 21:40:33+09:00,3071504528,じゃがバター,jagabatainu,220,twitter.com/jagabatainu/status/1476171277354565633,False,ダックハント使っています #じゃがバターアート ←@T59910799この人が募集してます,other,3
A,2021-12-29 21:41:26+09:00,801779714465505280,ZAQ,ZAQzakuu,840,twitter.com/ZAQzakuu/status/1476171502831927297,True,COD MW2〜BO4/apex S5〜💎/スマブラ 魔境ケン /ウマ娘 ジェミニ ライブラプラチナ💍/Feeder @SniperEarNest/ ヘッダー @WrrakVB,other,3
A,2021-12-29 21:41:31+09:00,1088454207357706244,aman,aman172_,27,twitter.com/aman172_/status/1476171524243881984,False,スマブラとかパズドラとか何かそこら辺,other,3
B,2021-12-29 21:41:46+09:00,1409419504971513856,Rude/ルード,Rude_SSBU,16,twitter.com/Rude_SSBU/status/1476171584855773189,False,むらびと使い。スマブラ好きな人気軽にフォローしてください。,other,3
A,2021-12-29 21:42:45+09:00,1253224942142803968,4687/Shirohana🐁⚡,shirohanapichu,101,twitter.com/shirohanapichu/status/1476171834022592513,False,ゲーム垢 スマブラ:多分ピチュー ユナイト:多分ジュナイパー Apex:多分レヴナント チーム相方…@nichi1963sma 日常垢…@shirohana_4687,other,3
A,2021-12-29 21:42:56+09:00,1385756051987783681,やご,J____017,54,twitter.com/J____017/status/1476171879795036164,False,PC、周辺機器、歌い手、じゃすぱーが好きです PCゲーム色々 #HUTAO,other,3
B,2021-12-29 21:43:53+09:00,15168397,しらかわゆう👑⚖🍹🎃👨‍🌾🏰🕛🐽🐶💥🎠❤️‍🔥🏀,yuusirakawa,2547,twitter.com/yuusirakawa/status/1476172115816906756,False,"男子高志、北陸、北陸学院、女子足羽、東海大、筑波大、ウィザーズを推す北信越バスケファン。グラブル適当に。ウマ娘もやってます・スマブラ主に観戦勢。ベレトベレスメイン。推しV：👑🏰🎨🐽⚖🍹👨‍🌾🚑🌂🎃🎠🌖🌈🎵⚗🐤🌟🐺🐹👿🐟🥒❤️‍🔥
アイコン：@sonson_smaaa様より",other,3
B,2021-12-29 21:43:53+09:00,1392064559674843138,くまでぃー,rakuyoussbu,50,twitter.com/rakuyoussbu/status/1476172117423304711,False,キャラ探しの旅/中部の高2,other,3
B,2021-12-29 21:44:03+09:00,1022867155635728385,ごま豆腐 (´・ω・｀),gomadouhu_0106,490,twitter.com/gomadouhu_0106/status/1476172158217113600,False,アイコン@1ji9_1109様 にじさんじ／スマブラ／ウマ娘／FGO,other,3
B,2021-12-29 21:44:04+09:00,4855300588,あそレモン＝ハーフナー丸P,nugurumi582,102,twitter.com/nugurumi582/status/1476172165557137411,False,成人済み。アイドルマスター(あずさP)/ポケモン/どう森/モンハン/スマブラ/イカ/あずささんをプロデュースしながらいろんなゲームに手を出すあれこれ。,other,3
B,2021-12-29 21:45:00+09:00,886947920376766464,ワンスはせこー,twice_love_said,173,twitter.com/twice_love_said/status/1476172399955816452,False,単位がヤバい地方国立大生 スマブラ/カラオケ/荒野/筋トレ 推しはサナ,other,3
A,2021-12-29 21:45:08+09:00,1338795542487265281,mizu,mizuclimber,340,twitter.com/mizuclimber/status/1476172432608497665,False,スマブラsp/オフに興味津々,other,3
B,2021-12-29 21:45:13+09:00,1235391719299887105,こたす,Kot_tatSu,72,twitter.com/Kot_tatSu/status/1476172455224147978,False,シュルクソラホムヒカ使いです ゼノブレイドシリーズ/KH/風来のシレン/テラリア ごく稀にRTAも走ってます English OK,other,3
A,2021-12-29 21:45:42+09:00,207455609,Ayuha Nakamura/アユハ,ayuha167,7231,twitter.com/ayuha167/status/1476172573549674496,True,"中村鮎葉, ゲームプレイヤー論。@Twitch @TwitchJP 社員, （一社）令和トーナメント理事, @UMBRHP スタッフ, @SHI_Gaming スタッフ, @iuniversity2020 客員教授, Count of the @SealandGov",other,3
B,2021-12-29 21:45:46+09:00,2739172332,ミッチー,Mitchii_0802,461,twitter.com/Mitchii_0802/status/1476172591291572232,False,名工生命3年 BUMPer PMC祭ん 大祭委員補佐局たぶたぶ 楽器とゲームとアニメ 鳥飼ってる にわかスマブラー　マヤノトップガン担当トレーナー,other,3
A,2021-12-29 21:46:39+09:00,1256832698552684545,おたま,otama__ness,96,twitter.com/otama__ness/status/1476172814365638658,False,au光有線 メイン 黄色ネス アイコン @nekomaru_2_2,other,3
B,2021-12-29 21:46:55+09:00,1327488372084903937,だああああああああああ,waterfollest,16,twitter.com/waterfollest/status/1476172883122855939,False,,other,3
A,2021-12-29 21:47:03+09:00,889849178754502657,わしー,Washiihonmono,1199,twitter.com/Washiihonmono/status/1476172913107947525,False,エロゲとスマブラとV ☄️🍹🍆の人,other,3
B,2021-12-29 21:47:45+09:00,3247594442,たいき,bayozemi,519,twitter.com/bayozemi/status/1476173090690199553,True,"とある契約社員のスマブラーです
https://t.co/nNEkgTOAjA←質問箱",other,3
A,2021-12-29 21:47:55+09:00,2939464578,つち,TUCHIMAMIRE333,762,twitter.com/TUCHIMAMIRE333/status/1476173130872029194,False,ぼくらは、ひとりでは強くなれない。,other,3
B,2021-12-29 21:48:06+09:00,1366429602403414016,phi,phi_phenomen0n,22,twitter.com/phi_phenomen0n/status/1476173177537835011,False,2020年の11月はじめにザクレイさんをきっかけにスマブラ初めた。,other,3
A,2021-12-29 21:48:07+09:00,564336028,あきまる🍥,akimaruchaaaan,291,twitter.com/akimaruchaaaan/status/1476173183623794690,False,チームの方が好きです オン、オフどちらもします,other,3
B,2021-12-29 21:48:31+09:00,1608363535,中島そると,salt4055,273,twitter.com/salt4055/status/1476173285675397125,False,チクワクティクス三島,other,3
B,2021-12-29 21:48:44+09:00,918768122877718528,アテネの食堂,cafe_di_atene,138,twitter.com/cafe_di_atene/status/1476173338691387402,False,ペシミスト,other,3
A,2021-12-29 21:48:48+09:00,1023943822907080704,イーク,Teteglam1258,197,twitter.com/Teteglam1258/status/1476173354814119941,False,"SSBU/Byleth Pyra&Mythra (Sora,Incineroar,richter)
Monster Strike 茨木童子 サラマンダー 背徳ピストルズ",other,3
B,2021-12-29 21:48:58+09:00,1227952315132346369,タヲペケ,Tawopeke_ssb,2,twitter.com/Tawopeke_ssb/status/1476173398497972227,False,スマブラでもするか～～～～～～～～～,other,3
A,2021-12-29 21:48:59+09:00,1119848230940844032,ゆかり,ykr_ssbu,24,twitter.com/ykr_ssbu/status/1476173399370366976,False,スマブラSPでゼロサムを使いたい人 直近の目標:ちゃんと相手の癖を見る、戦闘力900万,other,3
A,2021-12-29 21:49:02+09:00,126693282,ちゃーりー/ten,tensyaji,461,twitter.com/tensyaji/status/1476173412393689088,False,"薬剤師。絵が描けるようになりたい。  
pixiv https://t.co/vce9mSkwkI 
お題箱 https://t.co/p98Lp2qfhu",other,3
B,2021-12-29 21:49:13+09:00,1194803773614379008,ドライカ,drawoca,56,twitter.com/drawoca/status/1476173459206316033,False,スマブラはソニック、スプラ2は.52ガロン無印使ってます,sonic,3
B,2021-12-29 21:49:15+09:00,888287903062777856,アリデル,Ant_Is_Walking,392,twitter.com/Ant_Is_Walking/status/1476173468626726918,False,"クソ雑多垢
スプラ スマブラ ポケモン シャニマスその他PCゲーム
音楽と映像おべんきょしてます",other,3
A,2021-12-29 21:49:24+09:00,227222002,たんでん,outarz,292,twitter.com/outarz/status/1476173508019617793,False,いろんなゲームをやってます,other,3
B,2021-12-29 21:50:05+09:00,1322071912462262273,アニメアイコン,poke_11l5,78,twitter.com/poke_11l5/status/1476173680007090179,False,♪死ね,other,3
A,2021-12-29 21:50:37+09:00,1079863072636858368,ブドー酒,Budoshu_prpr,289,twitter.com/Budoshu_prpr/status/1476173812991688705,False,パックンフラワー/アイコン→@yuuza3010,other,3
A,2021-12-29 21:51:11+09:00,1397110184271519746,ミキサー　レグメーンMania,mikiregmani_,70,twitter.com/mikiregmani_/status/1476173956046811136,False,TKセブンティーシックス アイコンとヘッダーはいつか決めますがリクエストにはある程度応じます サブ垢→@Darkmixregmani,other,3
B,2021-12-29 21:51:35+09:00,275032738,好きうち,suki_uchi,554,twitter.com/suki_uchi/status/1476174054772326400,False,,other,3
B,2021-12-29 21:52:05+09:00,1112526536358322177,れいき,Reiki_111A,386,twitter.com/Reiki_111A/status/1476174180521771014,False,スマブラsp インクリング使い、最高レート2105、タミスマSPアマチュア杯優勝！！無言フォロー失礼します。(@Reiki11ready),other,3
A,2021-12-29 21:52:45+09:00,779660290686279681,りょお,RyoSSBU,1164,twitter.com/RyoSSBU/status/1476174347576688640,False,SSBU 🍑 大学生 オフ勢,other,3
B,2021-12-29 21:52:52+09:00,863720213690241029,生ごみの塊,Namagomi207,62,twitter.com/Namagomi207/status/1476174377960247299,False,"スプラなんならやってないエンジョイ勢考察すこスピナー弱くね？XP2600(超昔)
無言フォローごめん",other,3
B,2021-12-29 21:53:06+09:00,2903952144,けんまいえい,skip3104,71,twitter.com/skip3104/status/1476174438161076227,False,スマブラSP:パルテナ ニーゴのオタク,other,3
A,2021-12-29 21:53:30+09:00,4068102554,ぺーちゃん,pe_chanssbSP,182,twitter.com/pe_chanssbSP/status/1476174537410879492,False,"【スマブラSP:カズヤ】【スマブラ4:リュカ】【FPS:COD,BF,APEX】ぺーちゃんさんがいいねしました。",other,3
A,2021-12-29 21:53:47+09:00,3224118979,クロ/Kuro⚫️,_kuro258,18722,twitter.com/_kuro258/status/1476174608047181827,False,SSBU Sora/ZSS 地味です English is OK https://t.co/JJXarREtKs,other,3
A,2021-12-29 21:53:48+09:00,1163302952016076800,デリフィン（キャベツとデリフィン）,Galaxy_Dol_Phin,315,twitter.com/Galaxy_Dol_Phin/status/1476174612429824005,True,"色んなゲームの実況やります🐬🐬
面白い方→@kyabetutaro121
チャンネル→https://t.co/J2oSDNM8xB
https://t.co/lbjK2GJh2L",other,3
B,2021-12-29 21:53:52+09:00,1105774682614071297,Sam,Sam_ssbu,184,twitter.com/Sam_ssbu/status/1476174629484253186,False,ウルフ出されたら泣きます SSBU Main:ピクミン&オリマー 最高レート1913を称するそっくりさん,pikmin,3
A,2021-12-29 21:54:02+09:00,1332656681642168320,イカロす,ikaloSU_35,40,twitter.com/ikaloSU_35/status/1476174674103250946,False,青学ポケサーsps2年,other,3
B,2021-12-29 21:54:24+09:00,538344959,城島 茂んなり,gennarishock,279,twitter.com/gennarishock/status/1476174762816962564,True,,other,3
